id,uuid,campaign_id,user_id,ticket_number,is_winning,created_at,updated_at
523,93aa4cc3-93fe-46fa-9495-69812b1f5116,4,2,322282,false,2026-01-28T06:27:21.110Z,2026-01-28T06:27:21.110Z
524,b3b1cf65-d348-4271-8621-82c9b2f9e7c2,4,3,901901,false,2026-01-28T06:27:21.110Z,2026-01-28T06:27:21.110Z
525,f30f82c6-ee66-41ca-9dd4-ebaa97aab0a0,4,1,304788,false,2026-01-28T06:27:21.110Z,2026-01-28T06:27:21.110Z
526,2d32d3b2-8907-4941-b0a2-408a9ef1735e,4,2,335740,false,2026-01-28T06:27:21.110Z,2026-01-28T06:27:21.110Z
527,8702276b-14dc-426b-bb92-6ea035b6353c,4,3,531636,false,2026-01-28T06:27:21.110Z,2026-01-28T06:27:21.110Z
528,842d9927-3549-406a-9775-02bb3faa69b5,4,1,922351,false,2026-01-28T06:27:21.110Z,2026-01-28T06:27:21.110Z
529,a57d1f1d-95a4-438e-9855-ec89b2bed466,4,2,406454,false,2026-01-28T06:27:21.110Z,2026-01-28T06:27:21.110Z
530,0734a7fe-b4be-454e-b711-0ef6a880ed44,4,3,910358,false,2026-01-28T06:27:21.110Z,2026-01-28T06:27:21.110Z
531,4b73d244-80e0-4a66-8ee3-b303a5dd8c6c,4,1,815833,false,2026-01-28T06:27:21.110Z,2026-01-28T06:27:21.110Z
532,271b8182-23a7-4eec-99e8-71d11fc09863,4,2,066952,false,2026-01-28T06:27:21.110Z,2026-01-28T06:27:21.110Z
533,13664daa-c25a-4b08-a008-b9063a7362fe,4,3,909398,false,2026-01-28T06:27:21.110Z,2026-01-28T06:27:21.110Z
534,ae8d8470-759a-4c47-ad5b-94fde8f26665,4,1,019153,false,2026-01-28T06:27:21.110Z,2026-01-28T06:27:21.110Z
535,495effbf-ef26-48a9-9038-39944d171a3d,4,2,261158,false,2026-01-28T06:27:21.110Z,2026-01-28T06:27:21.110Z
536,75ef9417-0416-4f8a-b9ba-3cea7742c7d6,4,3,753087,false,2026-01-28T06:27:21.110Z,2026-01-28T06:27:21.110Z
537,92364aa9-d9f1-449f-bb10-c77fd3abee58,4,1,713388,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
538,5579beb8-cf91-43ea-b659-be492b357dcd,4,2,966735,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
539,0e2a7b9d-15c3-43ed-82a9-fdb1a8f0f1e0,4,3,328927,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
540,201fee5a-b1f5-43d5-b9aa-fd345c886010,4,1,212175,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
541,8293a20a-a0f9-4040-b99e-ba113c3e979a,4,2,416945,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
542,3488259e-de63-4e4b-9399-00e0942ce4a1,4,3,128347,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
543,535f6d2a-b7c9-46eb-abfb-46604ae16ca4,4,1,043431,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
544,2f08a71e-8c46-44d2-af37-fe4c5af704cc,4,2,782772,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
545,0a396cdd-b6c4-4549-be05-53f4d4df6b7d,4,3,836302,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
546,e0b1720f-b49b-4f9f-b6f6-f982dfe6c6fa,4,1,200051,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
547,5aacc422-1d11-4dfc-a925-7908157c5724,4,2,222473,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
548,52c210ee-f2d0-4687-994b-183c5b6bf51f,4,3,171011,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
549,9aea0b48-cd67-40f1-beae-b8011b6d0bd4,4,1,825495,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
550,7ae5554c-9f83-4f31-a2f8-db0c3979d1c1,4,2,891271,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
551,c27e9ddb-bbad-466d-b03b-64e4140594cb,4,3,332943,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
552,6857850e-3b2f-4bbd-8982-79beaaa5fbbc,4,1,344801,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
553,9600bbd9-ea6b-49a2-bbbb-0a9a07b36a46,4,2,871591,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
554,119de477-298c-49e8-8bdb-960a181b2e61,4,3,031811,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
555,1f87306d-9878-47e2-9a0e-cb6e9fe5e329,4,1,773294,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
556,0ca9cef6-a1e5-4191-97ca-2c355ab3ae57,4,2,517903,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
557,aec83ccb-0b63-4ded-af4d-5a5ceb2c3bb3,4,3,349837,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
558,ca129e5f-8f42-4659-8706-766b4968dda8,4,1,290832,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
559,7ea4e184-331c-4371-ae42-291bba4af247,4,2,477296,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
560,eb75227a-7c01-43ce-8afe-c5ccd9c08475,4,3,253269,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
561,57fac66d-3739-46f8-abb1-05dc4f383a8b,4,1,804774,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
562,0f93821c-f3eb-400c-bf41-e3cc0d88d6d1,4,2,644884,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
563,42c411a6-5943-46e7-b85b-7f21c3d0dcc8,4,3,954248,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
564,c2dbc2d4-b01b-44a8-9108-af7f22f7bc3d,4,1,261093,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
565,7c2550da-86d3-40fa-87ea-e09eacfb1817,4,2,768748,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
566,b53ce356-a4e0-48aa-96b3-6d35c315173b,4,3,773879,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
567,4d38d876-ad24-4580-9048-dbe2e0a557bc,4,1,603714,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
568,23b3021b-d856-49fb-8aa2-3b766d5a831a,4,2,650894,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
569,21182a14-26cb-4c2d-a853-14ccddb28e9c,4,3,135300,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
570,2ae1c92d-4dbf-47d3-bbb6-4c0724aa85e6,4,1,435075,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
571,91d3c62e-85a0-4edd-8eeb-578baa329695,4,2,950689,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
572,755a9b84-614a-4d19-bd0c-c610e797cdae,4,3,773598,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
573,582d3234-d3ea-47b3-92a2-e239668ca921,4,1,157248,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
574,96988773-aa5d-424e-9788-0a65b4979050,4,2,148191,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
575,274b8a46-0bee-4029-ae27-bece611dfaba,4,3,287338,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
576,b2612c14-c2d7-441e-8ed1-9afb20564f01,4,1,261831,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
577,ba1addc8-a8a9-4791-b983-9a509317376e,4,2,696780,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
578,971c9ec0-f141-4884-81c3-536e7c362f6b,4,3,084494,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
579,c0ef00d4-ac77-41a6-a28b-179b080c9106,4,1,529827,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
580,4981db36-d2c3-43ba-8dc4-1a8ac06bd541,4,2,101761,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
581,a94e12a6-5b43-43b8-82b3-c7ffc24acc08,4,3,175399,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
582,84b6e4bb-df03-4634-8eee-7a912398a272,4,1,259318,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
583,186a7036-1d7f-4866-8add-7c62399c4955,4,2,924227,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
584,394af6f3-3088-4b79-a95e-e0af76478c5c,4,3,486999,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
585,39a65143-cd31-4332-a70c-13e666f26ed9,4,1,095456,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
586,8b252169-4451-405d-a5ee-9c8c829aacbe,4,2,419503,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
587,b2db6378-6cf7-4858-9495-75f6dacaab56,4,3,988850,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
588,91f1dc31-3011-4bf8-87cb-d8eb5dbcefdf,4,1,302798,false,2026-01-28T06:27:21.111Z,2026-01-28T06:27:21.111Z
589,22e6bd45-82a1-457d-80e2-e29863632956,4,2,908440,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
590,5a3fff5e-5350-4a5b-8c0e-56d5f7ce2bdc,4,3,170813,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
591,e0f641ee-b3c6-4b90-818f-2ae18bb950f3,4,1,316851,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
592,442b9c52-0d90-4746-bfbe-ae527189b00e,4,2,067912,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
593,b0a003d7-499d-48f9-b71a-7c61a9a71c03,4,3,853893,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
594,50f0f24b-b676-46d2-9221-a14aac08ee1a,4,1,737550,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
595,fdffb958-6d31-41af-89be-de91bcd27625,4,2,136349,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
596,e8ffab42-9a53-41a3-a4a0-ea7e2e351d40,4,3,681185,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
597,18c4be46-12e4-4857-82bb-eeef813029db,4,1,601641,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
598,11574c08-b286-4e12-bde6-42574ad0e2b5,4,2,574988,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
599,5c07137e-b9e5-4fff-98a3-4e27bc967415,4,3,341659,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
600,bf57f567-0669-4ccd-9936-acaba663b8ae,4,1,594134,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
601,d334fa19-3b69-437b-9a71-65b391881cc1,4,2,390250,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
602,e7135a09-48d9-478c-b3d7-ccf3a36c8ebe,4,3,616025,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
603,54ef693e-baab-4a9b-b1b6-8c72b0c42376,4,1,925129,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
604,2eb9143e-3f00-41af-8d6a-d46787edfa71,4,2,530596,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
605,2d5d33a1-1d79-49d7-819f-8c9dddc4826d,4,3,808757,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
606,94b35774-c5f4-423c-9a28-e230a3a45c18,4,1,102827,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
607,6e044e29-5cc1-4d81-8d7b-d2e35f86eb41,4,2,323403,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
608,40d12494-f7c1-43fe-9727-2ac1950143b2,4,3,117749,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
609,8a06a2e1-c5a9-4ee5-94b9-f9036be488d4,4,1,351138,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
610,994e7a54-4ecc-4ed9-b5a4-bfdb4f0558d8,4,2,250229,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
611,f1f06129-e72d-4920-ae5b-8309df02c03d,4,3,847239,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
612,0dfcbf77-a074-4498-81f0-4aed76dc4e50,4,1,063264,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
613,13ef690f-f8d0-40fe-adb1-d935ad620dd4,4,2,438309,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
614,c6a90f10-8e2c-428b-af3e-811de6fd7441,4,3,987589,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
615,74d7419f-f9e6-4da8-9bb6-d11a69a67004,4,1,422117,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
616,60ae7b94-6755-4313-8708-d71a57112a2f,4,2,207832,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
617,5475bae9-e9c4-4eec-b8a8-67c70182596f,4,3,612767,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
618,a4fedbfe-3b8b-4d0e-ba24-dd97fcdf9b95,4,1,493412,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
619,29054955-03b1-4e06-8a1f-f88474a0200e,4,2,702314,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
620,7721600d-59d6-46ff-bbee-cb25d0313c52,4,3,804106,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
621,595b0fe1-cc19-4cbe-952b-4b0f6e570005,4,1,091484,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
622,9049cf78-f1de-49f3-ae11-3b0297a0b909,4,2,338684,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
623,c732e64f-e431-435d-96ff-01cfa8fbfe65,4,3,586804,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
624,14d31422-4823-455c-a600-373351d66051,4,1,339269,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
625,b1ee0c2f-0f46-4824-b57e-1f8cd8ad268e,4,2,773320,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
626,6f204b70-0121-4b0a-8fe6-cb1d8378fef5,4,3,378582,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
627,ef929a92-6221-4c25-9ef1-042d54eafa8b,4,1,867098,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
628,b4e0b1d6-08ff-4ed6-9f25-cdeb64959caf,4,2,486126,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
629,810776ea-eee5-4a9b-bbf9-9e9ae031ece4,4,3,705600,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
630,aca1c529-5642-448a-b34a-2a647984cb99,4,1,068112,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
631,dd58aa30-9026-492f-8c85-10cdea01e2ce,4,2,621374,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
632,10c96025-a046-4a17-9b4d-c40055130c79,4,3,568109,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
633,19ffc981-58a3-49e3-b9df-b3eff6f6542b,4,1,832040,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
634,93e08937-4c8d-404d-ba8f-22c3ff34e7ea,4,2,970563,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
635,4a891204-d99d-4756-866c-e4b082784754,4,3,916554,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
636,41c3caaa-7742-4f5e-891a-962bf6a07578,4,1,115180,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
637,28f2405c-e48a-4adf-b009-b36a329431b9,4,2,079798,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
638,3cd30583-0e0c-4b2d-993a-3e6f11aa609e,4,3,768447,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
639,128509d3-080a-4cb4-8b97-3dcd5b6e3830,4,1,508532,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
640,19b34843-4b88-4b23-bf04-196753b7d640,4,2,039610,false,2026-01-28T06:27:21.112Z,2026-01-28T06:27:21.112Z
641,48f1693b-76d1-433c-85bb-3fb880125426,4,3,632468,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
642,4bea236c-fee5-4036-849b-7cea5b326e72,4,1,281633,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
643,9f3badd0-f32e-4e45-a3e7-bec86d1219e6,4,2,075894,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
644,20873473-71f2-43b3-9909-305f92d9458d,4,3,503158,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
645,fb8446dd-9de6-4912-b977-f57245d3c51e,4,1,816983,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
646,f44bd4a3-c179-4a08-bbf2-e0cf7cd34cf6,4,2,065817,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
647,0262d859-1eba-4bbf-8942-10da6d42211c,4,3,775912,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
648,8078698e-9943-4c50-a934-7d73391f8c97,4,1,327995,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
649,a622fc0f-0ac9-42e2-88d6-f5e6c2ddd6e5,4,2,031689,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
650,732c23d9-a393-4796-899c-23b1aa45f25d,4,3,733140,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
651,5abfe37f-c728-47bc-bd11-f777886b3283,4,1,457212,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
652,e6984344-9212-47fd-bf6e-0008cb7d443b,4,2,254036,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
653,fbbdad98-c728-42a0-9874-0a07787d3a38,4,3,313361,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
654,99d62acb-6056-4610-aad3-52be13f2b07e,4,1,815132,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
655,a388e0fe-8178-4df3-bbf8-d53505c4d804,4,2,014518,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
656,6e97ba21-7adc-4b6c-a371-82d4de7fa2d5,4,3,226530,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
657,db2482bc-d152-4e56-87ca-5a4d689bddfb,4,1,459549,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
658,ac39e05f-576d-4002-8d7f-f6488623db68,4,2,027164,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
659,045116a8-0e29-4f90-96bb-39c18cb05430,4,3,468874,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
660,8a68f869-bb1b-4da0-8d44-394e139c32b8,4,1,360932,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
661,86e85e47-da68-46dd-9ac7-9b30cfd04ff2,4,2,502619,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
662,a3300de4-f1e5-4286-8ea6-3623a76d29b5,4,3,179337,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
663,eff11a9e-f06a-4d05-a1b7-a2ac6c9b68ab,4,1,015186,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
664,f60c5c3d-edb3-430d-bb94-7d574c0b7e20,4,2,026625,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
665,c3a26349-cd35-44c2-a0fb-2d6cf5ca7a09,4,3,134915,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
666,0451ea4d-0c8b-4e3c-a1e1-8457c062a0f3,4,1,978249,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
667,d2a08b1a-ba12-4079-814c-87e1caa19900,4,2,689584,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
668,7f0bf261-b429-495d-b160-b6031be5d332,4,3,603601,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
669,9e55733d-80ef-47aa-bb97-12d6c264d386,4,1,263026,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
670,12b8457a-0ca6-4369-b30b-c33e5206480f,4,2,290195,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
671,e7c6c768-d160-4f92-b80b-19c5dda7e911,4,3,259014,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
672,81e6dc7f-f081-4d17-87ae-2ed8266dea9d,4,1,337646,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
673,272d5f17-9356-428d-a60b-2eb5c790ed8b,4,2,411495,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
674,e3457760-8383-43ee-97f0-111165888ffa,4,3,134520,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
675,e6dc6e49-0068-4a9b-88f2-f0d5eddca195,4,1,286668,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
676,a8a39d5b-ddc8-4c8c-b9ae-286c75313ff7,4,2,550760,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
677,d6978ea8-08fa-4454-8378-b4ce83519116,4,3,640387,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
678,9a34862e-3f76-49b4-9be3-caff8e00d199,4,1,026739,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
679,6c8733f5-4c46-4fb2-bc60-b87656edbcf4,4,2,201320,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
680,389d4fe6-2dec-440d-bb49-82b2dc415664,4,3,981503,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
681,d6289cdb-8b9a-4a6b-bbfb-422d1d63ddb4,4,1,260977,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
682,3d420542-eac3-491f-a6fe-de6991754fb9,4,2,900416,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
683,48e48460-b039-4bee-be23-e72452256d9f,4,3,646128,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
684,569eaa21-5812-4959-847e-47fb0ae006eb,4,1,670614,false,2026-01-28T06:27:21.113Z,2026-01-28T06:27:21.113Z
685,f71142c8-736f-4cff-8522-497a7546abae,4,2,405337,false,2026-01-28T06:27:21.114Z,2026-01-28T06:27:21.114Z
686,121e0f93-4e88-4daa-bdf6-c62c4d4b7a61,4,3,959640,false,2026-01-28T06:27:21.114Z,2026-01-28T06:27:21.114Z
687,0c3dadaf-b0eb-4e6f-b022-96853cf1804c,4,1,372410,false,2026-01-28T06:27:21.114Z,2026-01-28T06:27:21.114Z
688,551dbcdd-0955-4a0c-af26-b9385002e729,4,2,434878,false,2026-01-28T06:27:21.114Z,2026-01-28T06:27:21.114Z
689,abf8bf6e-a193-453b-9e8b-be2754291754,4,3,906684,false,2026-01-28T06:27:21.114Z,2026-01-28T06:27:21.114Z
690,2c909d8d-55a9-42a0-91a2-e1b4a2c7ed1f,4,1,733553,false,2026-01-28T06:27:21.114Z,2026-01-28T06:27:21.114Z
691,054b9179-fa5b-44d7-bd2e-f6f73899999c,4,2,747726,false,2026-01-28T06:27:21.114Z,2026-01-28T06:27:21.114Z
692,113276b5-f193-461b-aab3-a767715d486f,4,3,456278,false,2026-01-28T06:27:21.114Z,2026-01-28T06:27:21.114Z
693,2557cc47-b542-42e8-9cb9-1998d33417ff,4,1,522549,false,2026-01-28T06:27:21.114Z,2026-01-28T06:27:21.114Z
694,4b9def56-961f-498d-be00-e8bef0eac39d,4,2,140069,false,2026-01-28T06:27:21.114Z,2026-01-28T06:27:21.114Z
695,259d8c27-4760-48fd-bc53-7769ce4f747a,4,3,108530,false,2026-01-28T06:27:21.114Z,2026-01-28T06:27:21.114Z
696,c6446ab0-f250-412d-a26b-836ede1fd5cf,4,1,212938,false,2026-01-28T06:27:21.114Z,2026-01-28T06:27:21.114Z
697,6a040fd9-1599-40a7-bc74-95d792500140,4,2,827598,false,2026-01-28T06:27:21.114Z,2026-01-28T06:27:21.114Z
698,bf318024-d6bc-44b1-b5ba-7432c7e85cff,4,3,896460,false,2026-01-28T06:27:21.114Z,2026-01-28T06:27:21.114Z
699,e70a39cc-b20c-471a-a7a9-d326a4360187,4,1,060536,false,2026-01-28T06:27:21.114Z,2026-01-28T06:27:21.114Z
700,ec349ac4-ef9a-4bd2-96ff-378792d33f05,4,2,170917,false,2026-01-28T06:27:21.114Z,2026-01-28T06:27:21.114Z
701,30affa32-be26-4c3a-8451-fad802f80ab7,4,3,732479,false,2026-01-28T06:27:21.114Z,2026-01-28T06:27:21.114Z
702,06594549-9caa-446f-9134-59da8c3a70b5,4,1,526942,false,2026-01-28T06:27:21.114Z,2026-01-28T06:27:21.114Z
703,a8d7338d-d429-4227-a554-f49a94e370ed,4,2,915368,false,2026-01-28T06:27:21.114Z,2026-01-28T06:27:21.114Z
704,95037d47-04f8-46fc-8cbf-2f92d7438206,4,3,283327,false,2026-01-28T06:27:21.114Z,2026-01-28T06:27:21.114Z
705,212b2d50-d205-47a2-8342-aeff1c6e8cc5,4,1,063709,false,2026-01-28T06:27:21.114Z,2026-01-28T06:27:21.114Z
706,5597cf70-038d-49f7-914c-9c26ee339c06,4,2,737272,false,2026-01-28T06:27:21.114Z,2026-01-28T06:27:21.114Z
707,9301ecc1-755c-4c53-abb9-e8b4dc7fb9de,4,3,264262,false,2026-01-28T06:27:21.114Z,2026-01-28T06:27:21.114Z
708,9a4d90ea-5a56-4ec9-bab9-26053e02493f,4,1,565604,false,2026-01-28T06:27:21.114Z,2026-01-28T06:27:21.114Z
709,4331dcb6-ad01-49fa-8956-155784ff009b,4,2,946345,false,2026-01-28T06:27:21.114Z,2026-01-28T06:27:21.114Z
710,0bfe7a6f-8d9e-43bc-920d-be10db92c514,4,3,455291,false,2026-01-28T06:27:21.114Z,2026-01-28T06:27:21.114Z
711,7c4798d2-30d8-4576-bfb2-956d11ab100d,4,1,129996,false,2026-01-28T06:27:21.114Z,2026-01-28T06:27:21.114Z
712,4cfa968b-7ac1-48b7-8c1e-1547ce4ec28b,4,2,578688,false,2026-01-28T06:27:21.114Z,2026-01-28T06:27:21.114Z
713,dd6dcf91-b253-4250-8b0f-b266ad6b9033,4,3,106600,false,2026-01-28T06:27:21.114Z,2026-01-28T06:27:21.114Z
714,95a44394-c178-4f78-ad17-b60b76740697,4,1,728057,false,2026-01-28T06:27:21.114Z,2026-01-28T06:27:21.114Z
715,0fe61bdf-73c4-4f0f-a80a-e0905ca4bfd7,4,2,566204,false,2026-01-28T06:27:21.114Z,2026-01-28T06:27:21.114Z
